,teamId,teamName,name,id,battingStyle,bowlingStyle,ROWHEADER,Matches,Innings,Runs,Balls,Highest,Average,SR,Not Out,Fours,Sixes,Ducks,50s,100s,200s,300s,400s
182,96,Afghanistan,Ismat Alam,1449069,Right-hand bat,Right-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
183,96,Afghanistan,Ismat Alam,1449069,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
184,96,Afghanistan,Gulbadin Naib,8030,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
185,96,Afghanistan,Gulbadin Naib,8030,Right-hand bat,Right-arm fast-medium,ODI,89,78,1332,1767,82,19.88,75.39,11,115,33,7,5,0,0,0,0
186,96,Afghanistan,Gulbadin Naib,8030,Right-hand bat,Right-arm fast-medium,T20,74,64,945,775,57,20.54,121.94,18,70,44,7,3,0,0,0,0
187,96,Afghanistan,Gulbadin Naib,8030,Right-hand bat,Right-arm fast-medium,IPL,2,1,19,15,19,19.0,126.67,0,1,1,0,0,0,0,0,0
188,96,Afghanistan,Azmatullah Omarzai,13214,Right-hand bat,Right-arm fast-medium,Test,1,1,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0
189,96,Afghanistan,Azmatullah Omarzai,13214,Right-hand bat,Right-arm fast-medium,ODI,39,31,1033,1054,149,44.91,98.01,8,69,45,2,8,1,0,0,0
190,96,Afghanistan,Azmatullah Omarzai,13214,Right-hand bat,Right-arm fast-medium,T20,47,37,474,427,34,14.36,111.01,4,30,18,4,0,0,0,0,0
191,96,Afghanistan,Azmatullah Omarzai,13214,Right-hand bat,Right-arm fast-medium,IPL,16,9,99,74,21,12.38,133.79,1,8,5,0,0,0,0,0,0
192,96,Afghanistan,Zahir Shehzad,14281,Right-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
193,96,Afghanistan,Zahir Shehzad,14281,Right-hand bat,Left-arm orthodox,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
194,96,Afghanistan,Zahir Shehzad,14281,Right-hand bat,Left-arm orthodox,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
195,96,Afghanistan,Zahir Shehzad,14281,Right-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
196,96,Afghanistan,Rashid Khan,10738,Right-hand bat,Right-arm legbreak,Test,6,9,154,180,51,17.11,85.56,0,18,4,0,1,0,0,0,0
197,96,Afghanistan,Rashid Khan,10738,Right-hand bat,Right-arm legbreak,ODI,114,87,1384,1320,60,19.49,104.85,16,120,49,8,5,0,0,0,0
198,96,Afghanistan,Rashid Khan,10738,Right-hand bat,Right-arm legbreak,T20,96,59,467,370,48,13.74,126.22,25,31,28,7,0,0,0,0,0
199,96,Afghanistan,Rashid Khan,10738,Right-hand bat,Right-arm legbreak,IPL,136,68,585,365,79,13.93,160.28,26,41,41,16,1,0,0,0,0
200,96,Afghanistan,Bashir Ahmad,53160,Left-hand bat,Left-arm medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
201,96,Afghanistan,Bashir Ahmad,53160,Left-hand bat,Left-arm medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
202,96,Afghanistan,Bashir Ahmad,53160,Left-hand bat,Left-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
203,96,Afghanistan,Bashir Ahmad,53160,Left-hand bat,Left-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
204,96,Afghanistan,Mohammad Nabi,3007,Right-hand bat,Right-arm offbreak,Test,3,6,33,68,24,5.5,48.53,0,4,1,3,0,0,0,0,0
205,96,Afghanistan,Mohammad Nabi,3007,Right-hand bat,Right-arm offbreak,ODI,173,151,3655,4190,136,26.88,87.24,15,237,113,6,17,2,0,0,0
206,96,Afghanistan,Mohammad Nabi,3007,Right-hand bat,Right-arm offbreak,T20,131,124,2237,1642,89,22.6,136.24,25,156,109,8,6,0,0,0,0
207,96,Afghanistan,Mohammad Nabi,3007,Right-hand bat,Right-arm offbreak,IPL,24,19,215,150,31,13.44,143.34,3,18,11,1,0,0,0,0,0
208,96,Afghanistan,Nangeyalia Kharote,22956,Left-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
209,96,Afghanistan,Nangeyalia Kharote,22956,Left-hand bat,Left-arm orthodox,ODI,7,4,41,51,27,13.67,80.4,1,3,1,1,0,0,0,0,0
210,96,Afghanistan,Nangeyalia Kharote,22956,Left-hand bat,Left-arm orthodox,T20,6,5,7,19,4,3.5,36.85,3,0,0,1,0,0,0,0,0
211,96,Afghanistan,Nangeyalia Kharote,22956,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
212,96,Afghanistan,Karim Janat,11077,Right-hand bat,Right-arm fast-medium,Test,2,4,95,182,41,31.67,52.2,1,9,2,0,0,0,0,0,0
213,96,Afghanistan,Karim Janat,11077,Right-hand bat,Right-arm fast-medium,ODI,3,3,32,47,22,10.67,68.09,0,1,2,0,0,0,0,0,0
214,96,Afghanistan,Karim Janat,11077,Right-hand bat,Right-arm fast-medium,T20,67,48,691,596,56,17.72,115.94,9,49,28,4,4,0,0,0,0
215,96,Afghanistan,Karim Janat,11077,Right-hand bat,Right-arm fast-medium,IPL,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
216,96,Afghanistan,Zubaid Akbari,47000,Left-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
217,96,Afghanistan,Zubaid Akbari,47000,Left-hand bat,Left-arm orthodox,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
218,96,Afghanistan,Zubaid Akbari,47000,Left-hand bat,Left-arm orthodox,T20,3,3,8,15,5,2.67,53.34,0,1,0,0,0,0,0,0,0
219,96,Afghanistan,Zubaid Akbari,47000,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
220,96,Afghanistan,Ikram Alikhil,11071,Left-hand bat,,Test,2,3,29,96,21,9.67,30.21,0,3,0,0,0,0,0,0,0
221,96,Afghanistan,Ikram Alikhil,11071,Left-hand bat,,ODI,32,22,384,567,86,22.59,67.73,5,30,5,0,3,0,0,0,0
222,96,Afghanistan,Ikram Alikhil,11071,Left-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
223,96,Afghanistan,Ikram Alikhil,11071,Left-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
224,96,Afghanistan,Afsar Zazai,8278,Right-hand bat,,Test,8,13,348,672,113,29.0,51.79,1,31,5,1,0,1,0,0,0
225,96,Afghanistan,Afsar Zazai,8278,Right-hand bat,,ODI,17,16,264,487,60,17.6,54.21,1,15,0,3,2,0,0,0,0
226,96,Afghanistan,Afsar Zazai,8278,Right-hand bat,,T20,8,8,141,172,48,17.63,81.98,0,9,3,0,0,0,0,0,0
227,96,Afghanistan,Afsar Zazai,8278,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
228,96,Afghanistan,Mohammad Ishaq,14195,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
229,96,Afghanistan,Mohammad Ishaq,14195,Right-hand bat,,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
230,96,Afghanistan,Mohammad Ishaq,14195,Right-hand bat,,T20,5,5,76,58,32,19.0,131.04,1,10,1,1,0,0,0,0,0
231,96,Afghanistan,Mohammad Ishaq,14195,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
232,96,Afghanistan,Rahmanullah Gurbaz,13213,Right-hand bat,,Test,1,2,51,105,46,25.5,48.58,0,4,2,0,0,0,0,0,0
233,96,Afghanistan,Rahmanullah Gurbaz,13213,Right-hand bat,,ODI,49,49,1785,2033,151,37.19,87.81,1,160,67,3,6,8,0,0,0
234,96,Afghanistan,Rahmanullah Gurbaz,13213,Right-hand bat,,T20,66,66,1683,1252,100,25.5,134.43,0,128,95,8,10,1,0,0,0
235,96,Afghanistan,Rahmanullah Gurbaz,13213,Right-hand bat,,IPL,18,18,363,269,81,21.35,134.95,1,34,22,2,2,0,0,0,0
236,96,Afghanistan,Zahir Khan,10828,Left-hand bat,Left-arm wrist-spin,Test,6,11,8,59,4,1.33,13.56,5,2,0,5,0,0,0,0,0
237,96,Afghanistan,Zahir Khan,10828,Left-hand bat,Left-arm wrist-spin,ODI,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
238,96,Afghanistan,Zahir Khan,10828,Left-hand bat,Left-arm wrist-spin,T20,4,1,0,2,0,0.0,0.0,0,0,0,1,0,0,0,0,0
239,96,Afghanistan,Zahir Khan,10828,Left-hand bat,Left-arm wrist-spin,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
240,96,Afghanistan,Zia-ur-Rehman Akbar,9858,Right-hand bat,Left-arm orthodox,Test,4,7,42,106,13,7.0,39.63,1,6,0,1,0,0,0,0,0
241,96,Afghanistan,Zia-ur-Rehman Akbar,9858,Right-hand bat,Left-arm orthodox,ODI,1,1,5,30,5,5.0,16.67,0,1,0,0,0,0,0,0,0
242,96,Afghanistan,Zia-ur-Rehman Akbar,9858,Right-hand bat,Left-arm orthodox,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
243,96,Afghanistan,Zia-ur-Rehman Akbar,9858,Right-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
244,96,Afghanistan,Yamin Ahmadzai,9609,Right-hand bat,Right-arm fast-medium,Test,7,13,54,172,19,4.15,31.4,0,5,3,4,0,0,0,0,0
245,96,Afghanistan,Yamin Ahmadzai,9609,Right-hand bat,Right-arm fast-medium,ODI,9,5,9,32,5,3.0,28.13,2,0,0,1,0,0,0,0,0
246,96,Afghanistan,Yamin Ahmadzai,9609,Right-hand bat,Right-arm fast-medium,T20,2,1,1,1,1,0.0,100.0,1,0,0,0,0,0,0,0,0
247,96,Afghanistan,Yamin Ahmadzai,9609,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
248,96,Afghanistan,Naveed Zadran,23106,Right-hand bat,Right-arm medium,Test,3,5,41,116,25,10.25,35.35,1,6,0,1,0,0,0,0,0
249,96,Afghanistan,Naveed Zadran,23106,Right-hand bat,Right-arm medium,ODI,4,2,10,11,9,10.0,90.91,1,0,1,0,0,0,0,0,0
250,96,Afghanistan,Naveed Zadran,23106,Right-hand bat,Right-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
251,96,Afghanistan,Naveed Zadran,23106,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
252,96,Afghanistan,Fareed Ahmad Malik,9848,Left-hand bat,Left-arm fast-medium,Test,1,2,19,25,17,19.0,76.0,1,1,1,0,0,0,0,0,0
253,96,Afghanistan,Fareed Ahmad Malik,9848,Left-hand bat,Left-arm fast-medium,ODI,19,8,46,87,17,11.5,52.88,4,2,1,1,0,0,0,0,0
254,96,Afghanistan,Fareed Ahmad Malik,9848,Left-hand bat,Left-arm fast-medium,T20,32,5,32,33,24,32.0,96.97,4,5,0,0,0,0,0,0,0
255,96,Afghanistan,Fareed Ahmad Malik,9848,Left-hand bat,Left-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
256,96,Afghanistan,AM Ghazanfar,36501,Right-hand bat,Right-arm offbreak,Test,1,1,6,4,6,6.0,150.0,0,0,1,0,0,0,0,0,0
257,96,Afghanistan,AM Ghazanfar,36501,Right-hand bat,Right-arm offbreak,ODI,11,4,37,35,31,12.33,105.72,1,2,3,1,0,0,0,0,0
258,96,Afghanistan,AM Ghazanfar,36501,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
259,96,Afghanistan,AM Ghazanfar,36501,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
260,96,Afghanistan,Fazalhaq Farooqi,14282,Right-hand bat,Left-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
261,96,Afghanistan,Fazalhaq Farooqi,14282,Right-hand bat,Left-arm fast-medium,ODI,42,21,21,67,6,3.5,31.35,15,2,0,4,0,0,0,0,0
262,96,Afghanistan,Fazalhaq Farooqi,14282,Right-hand bat,Left-arm fast-medium,T20,43,12,12,19,4,4.0,63.16,9,1,0,2,0,0,0,0,0
263,96,Afghanistan,Fazalhaq Farooqi,14282,Right-hand bat,Left-arm fast-medium,IPL,12,3,5,15,2,0.0,33.34,3,0,0,0,0,0,0,0,0
264,96,Afghanistan,Bilal Sami,22861,Right-hand bat,Right-arm medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
265,96,Afghanistan,Bilal Sami,22861,Right-hand bat,Right-arm medium,ODI,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
266,96,Afghanistan,Bilal Sami,22861,Right-hand bat,Right-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
267,96,Afghanistan,Bilal Sami,22861,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
268,96,Afghanistan,Mujeeb Ur Rahman,12071,Right-hand bat,Right-arm offbreak,Test,1,2,18,17,15,9.0,105.89,0,2,1,0,0,0,0,0,0
269,96,Afghanistan,Mujeeb Ur Rahman,12071,Right-hand bat,Right-arm offbreak,ODI,75,40,236,262,64,9.08,90.08,14,25,9,12,1,0,0,0,0
270,96,Afghanistan,Mujeeb Ur Rahman,12071,Right-hand bat,Right-arm offbreak,T20,49,14,54,44,21,9.0,122.73,8,6,3,2,0,0,0,0,0
271,96,Afghanistan,Mujeeb Ur Rahman,12071,Right-hand bat,Right-arm offbreak,IPL,20,7,12,15,10,4.0,80.0,4,2,0,2,0,0,0,0,0
272,96,Afghanistan,Naveen-ul-Haq,11289,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
273,96,Afghanistan,Naveen-ul-Haq,11289,Right-hand bat,Right-arm fast-medium,ODI,15,10,37,54,10,7.4,68.52,5,5,0,2,0,0,0,0,0
274,96,Afghanistan,Naveen-ul-Haq,11289,Right-hand bat,Right-arm fast-medium,T20,48,14,44,65,13,4.89,67.7,5,5,1,3,0,0,0,0,0
275,96,Afghanistan,Naveen-ul-Haq,11289,Right-hand bat,Right-arm fast-medium,IPL,18,6,18,25,13,18.0,72.0,5,2,0,0,0,0,0,0,0
276,96,Afghanistan,Noor Ahmad,15452,Right-hand bat,Left-arm wrist-spin,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
277,96,Afghanistan,Noor Ahmad,15452,Right-hand bat,Left-arm wrist-spin,ODI,13,6,46,64,26,9.2,71.88,1,5,0,1,0,0,0,0,0
278,96,Afghanistan,Noor Ahmad,15452,Right-hand bat,Left-arm wrist-spin,T20,14,8,41,53,12,6.83,77.36,2,1,3,1,0,0,0,0,0
279,96,Afghanistan,Noor Ahmad,15452,Right-hand bat,Left-arm wrist-spin,IPL,37,13,20,35,7,2.5,57.15,5,2,0,2,0,0,0,0,0
280,27,Ireland,Andrew Balbirnie,6710,Right-hand bat,Right-arm offbreak,Test,10,20,476,935,95,25.05,50.91,1,55,0,3,5,0,0,0,0
281,27,Ireland,Andrew Balbirnie,6710,Right-hand bat,Right-arm offbreak,ODI,116,110,3264,4397,145,31.69,74.24,7,309,43,8,17,9,0,0,0
282,27,Ireland,Andrew Balbirnie,6710,Right-hand bat,Right-arm offbreak,T20,109,106,2392,1941,83,23.22,123.24,3,254,68,6,12,0,0,0,0
283,27,Ireland,Andrew Balbirnie,6710,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
284,27,Ireland,Cade Carmichael,1451963,Right-hand bat,Right-arm medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
285,27,Ireland,Cade Carmichael,1451963,Right-hand bat,Right-arm medium,ODI,3,2,64,82,48,32.0,78.05,0,7,1,0,0,0,0,0,0
286,27,Ireland,Cade Carmichael,1451963,Right-hand bat,Right-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
287,27,Ireland,Cade Carmichael,1451963,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
288,27,Ireland,Harry Tector,11130,Right-hand bat,Right-arm offbreak,Test,7,14,391,896,85,27.93,43.64,0,39,7,3,4,0,0,0,0
289,27,Ireland,Harry Tector,11130,Right-hand bat,Right-arm offbreak,ODI,54,49,1992,2392,140,46.33,83.28,6,155,46,4,14,5,0,0,0
290,27,Ireland,Harry Tector,11130,Right-hand bat,Right-arm offbreak,T20,85,77,1443,1205,64,22.55,119.76,13,118,35,5,5,0,0,0,0
291,27,Ireland,Harry Tector,11130,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
292,27,Ireland,Ross Adair,36594,Right-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
293,27,Ireland,Ross Adair,36594,Right-hand bat,Left-arm orthodox,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
294,27,Ireland,Ross Adair,36594,Right-hand bat,Left-arm orthodox,T20,11,11,316,216,100,28.73,146.3,0,23,22,0,1,1,0,0,0
295,27,Ireland,Ross Adair,36594,Right-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
296,27,Ireland,Morgan Topping,13310,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
297,27,Ireland,Morgan Topping,13310,Right-hand bat,,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
298,27,Ireland,Morgan Topping,13310,Right-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
299,27,Ireland,Morgan Topping,13310,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
300,27,Ireland,Paul Stirling,1114,Right-hand bat,Right-arm offbreak,Test,8,16,382,652,103,23.88,58.59,0,48,6,1,1,1,0,0,0
301,27,Ireland,Paul Stirling,1114,Right-hand bat,Right-arm offbreak,ODI,169,162,6005,6865,177,37.77,87.48,3,643,149,13,32,14,0,0,0
302,27,Ireland,Paul Stirling,1114,Right-hand bat,Right-arm offbreak,T20,151,148,3669,2720,115,26.59,134.89,10,428,130,13,24,1,0,0,0
303,27,Ireland,Paul Stirling,1114,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
304,27,Ireland,Gareth Delany,13983,Right-hand bat,Right-arm legbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
305,27,Ireland,Gareth Delany,13983,Right-hand bat,Right-arm legbreak,ODI,21,18,234,246,22,18.0,95.13,5,20,6,1,0,0,0,0,0
306,27,Ireland,Gareth Delany,13983,Right-hand bat,Right-arm legbreak,T20,78,67,1078,806,89,20.34,133.75,14,85,49,3,3,0,0,0,0
307,27,Ireland,Gareth Delany,13983,Right-hand bat,Right-arm legbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
308,27,Ireland,George Dockrell,6329,Right-hand bat,Left-arm orthodox,Test,2,4,98,257,39,24.5,38.14,0,14,0,0,0,0,0,0,0
309,27,Ireland,George Dockrell,6329,Right-hand bat,Left-arm orthodox,ODI,133,94,1459,1792,91,22.45,81.42,29,115,29,6,6,0,0,0,0
310,27,Ireland,George Dockrell,6329,Right-hand bat,Left-arm orthodox,T20,144,95,1194,910,58,19.9,131.21,35,88,43,8,2,0,0,0,0
311,27,Ireland,George Dockrell,6329,Right-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
312,27,Ireland,Andy McBrine,9667,Left-hand bat,Right-arm offbreak,Test,9,17,503,918,90,35.93,54.8,3,61,3,1,4,0,0,0,0
313,27,Ireland,Andy McBrine,9667,Left-hand bat,Right-arm offbreak,ODI,95,65,920,1287,79,18.04,71.49,14,87,14,5,2,0,0,0,0
314,27,Ireland,Andy McBrine,9667,Left-hand bat,Right-arm offbreak,T20,32,18,155,132,36,12.92,117.43,6,11,5,1,0,0,0,0,0
315,27,Ireland,Andy McBrine,9667,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
316,27,Ireland,Matthew Humphreys,23506,Right-hand bat,Left-arm orthodox,Test,3,5,47,117,27,23.5,40.18,3,7,1,0,0,0,0,0,0
317,27,Ireland,Matthew Humphreys,23506,Right-hand bat,Left-arm orthodox,ODI,6,3,6,10,4,6.0,60.0,2,1,0,1,0,0,0,0,0
318,27,Ireland,Matthew Humphreys,23506,Right-hand bat,Left-arm orthodox,T20,5,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0
319,27,Ireland,Matthew Humphreys,23506,Right-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
320,27,Ireland,Jordan Neill,54252,Right-hand bat,Right-arm medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
321,27,Ireland,Jordan Neill,54252,Right-hand bat,Right-arm medium,ODI,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
322,27,Ireland,Jordan Neill,54252,Right-hand bat,Right-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
323,27,Ireland,Jordan Neill,54252,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
324,27,Ireland,Fionn Hand,29018,Right-hand bat,Right-arm medium,Test,1,2,8,41,7,4.0,19.52,0,0,0,0,0,0,0,0,0
325,27,Ireland,Fionn Hand,29018,Right-hand bat,Right-arm medium,ODI,1,1,0,1,0,0.0,0.0,0,0,0,1,0,0,0,0,0
326,27,Ireland,Fionn Hand,29018,Right-hand bat,Right-arm medium,T20,14,10,63,48,36,9.0,131.25,3,8,2,2,0,0,0,0,0
327,27,Ireland,Fionn Hand,29018,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
328,27,Ireland,Lorcan Tucker,11131,Right-hand bat,,Test,7,14,571,895,108,43.92,63.8,1,76,2,1,3,1,0,0,0
329,27,Ireland,Lorcan Tucker,11131,Right-hand bat,,ODI,58,48,1054,1258,85,25.1,83.79,6,95,14,3,5,0,0,0,0
330,27,Ireland,Lorcan Tucker,11131,Right-hand bat,,T20,78,72,1364,1112,94,21.31,122.67,8,131,30,7,9,0,0,0,0
331,27,Ireland,Lorcan Tucker,11131,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
332,27,Ireland,Stephen Doheny,11127,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
333,27,Ireland,Stephen Doheny,11127,Right-hand bat,,ODI,11,9,165,264,84,18.33,62.5,0,16,2,1,1,0,0,0,0
334,27,Ireland,Stephen Doheny,11127,Right-hand bat,,T20,3,3,19,21,15,6.33,90.48,0,2,0,0,0,0,0,0,0
335,27,Ireland,Stephen Doheny,11127,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
336,27,Ireland,Peter Moor,10195,Right-hand bat,Right-arm offbreak,Test,15,30,734,1569,83,25.31,46.79,1,83,7,4,6,0,0,0,0
337,27,Ireland,Peter Moor,10195,Right-hand bat,Right-arm offbreak,ODI,49,45,828,1225,58,20.7,67.6,5,48,30,3,4,0,0,0,0
338,27,Ireland,Peter Moor,10195,Right-hand bat,Right-arm offbreak,T20,21,19,364,286,92,24.27,127.28,4,22,24,0,1,0,0,0,0
339,27,Ireland,Peter Moor,10195,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
340,27,Ireland,Neil Rock,13309,Left-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
341,27,Ireland,Neil Rock,13309,Left-hand bat,,ODI,3,2,7,23,5,3.5,30.44,0,0,0,0,0,0,0,0,0
342,27,Ireland,Neil Rock,13309,Left-hand bat,,T20,25,17,161,153,37,10.06,105.23,1,13,3,1,0,0,0,0,0
343,27,Ireland,Neil Rock,13309,Left-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
344,27,Ireland,Joshua Little,11128,Right-hand bat,Left-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
345,27,Ireland,Joshua Little,11128,Right-hand bat,Left-arm fast-medium,ODI,42,15,81,87,29,8.1,93.11,5,11,2,3,0,0,0,0,0
346,27,Ireland,Joshua Little,11128,Right-hand bat,Left-arm fast-medium,T20,72,32,132,154,22,11.0,85.72,20,11,3,4,0,0,0,0,0
347,27,Ireland,Joshua Little,11128,Right-hand bat,Left-arm fast-medium,IPL,11,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
